"id","name","description","handle","mpath","is_active","is_internal","rank","parent_category_id","created_at","updated_at","deleted_at","metadata"
"pcat_01KE1PQJ6W1S7REM7DSHEN0HC6","Car & Vehicle Electronics","","car-vehicle-electronics","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6",True,False,2,"pcat_01KE1PPB81J41E4DHBVBSK81D1","2026-01-03 10:33:57.724+00","2026-01-03 10:33:57.724+00",NULL,"{""original_id"": ""3248684011"", ""original_path"": ""Electronics > Car & Vehicle Electronics"", ""original_level"": 1}"
"pcat_01KE1PQJ8MVTDF0PVW37GAJSNK","Aviation Electronics","","aviation-electronics","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJ8MVTDF0PVW37GAJSNK",True,False,0,"pcat_01KE1PQJ6W1S7REM7DSHEN0HC6","2026-01-03 10:33:57.78+00","2026-01-03 10:33:57.78+00",NULL,"{""original_id"": ""2324196011"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Aviation Electronics"", ""original_level"": 2}"
"pcat_01KE1PQJAP3YZQW9C14XTS1FQM","Aircraft Accessories","","aircraft-accessories","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJ8MVTDF0PVW37GAJSNK.pcat_01KE1PQJAP3YZQW9C14XTS1FQM",True,False,0,"pcat_01KE1PQJ8MVTDF0PVW37GAJSNK","2026-01-03 10:33:57.846+00","2026-01-03 10:33:57.846+00",NULL,"{""original_id"": ""2324203011"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Aviation Electronics > Aircraft Accessories"", ""original_level"": 3}"
"pcat_01KE1PQJCJP8WQ3DJ6BEAZPD6Q","Aviation Handheld Radios","","aviation-handheld-radios","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJ8MVTDF0PVW37GAJSNK.pcat_01KE1PQJCJP8WQ3DJ6BEAZPD6Q",True,False,1,"pcat_01KE1PQJ8MVTDF0PVW37GAJSNK","2026-01-03 10:33:57.906+00","2026-01-03 10:33:57.906+00",NULL,"{""original_id"": ""2324201011"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Aviation Electronics > Aviation Handheld Radios"", ""original_level"": 3}"
"pcat_01KE1PQJEBSNH6TAZ48NEQTQ32","Headsets & Intercoms","","headsets-intercoms","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJ8MVTDF0PVW37GAJSNK.pcat_01KE1PQJEBSNH6TAZ48NEQTQ32",True,False,2,"pcat_01KE1PQJ8MVTDF0PVW37GAJSNK","2026-01-03 10:33:57.963+00","2026-01-03 10:33:57.963+00",NULL,"{""original_id"": ""2324200011"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Aviation Electronics > Headsets & Intercoms"", ""original_level"": 3}"
"pcat_01KE1PQJJGYE6XTV479HW9TFQA","Car Audio","","car-audio","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA",True,False,0,"pcat_01KE1PQJG60MY3MVN40ZMW78HW","2026-01-03 10:33:58.096+00","2026-01-03 10:33:58.096+00",NULL,"{""original_id"": ""226184"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio"", ""original_level"": 3}"
"pcat_01KE1PQJMFXEH6HTJ5DD5658XA","Amplifiers","","amplifiers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQJMFXEH6HTJ5DD5658XA",True,False,0,"pcat_01KE1PQJJGYE6XTV479HW9TFQA","2026-01-03 10:33:58.159+00","2026-01-03 10:33:58.159+00",NULL,"{""original_id"": ""898116"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Amplifiers"", ""original_level"": 4}"
"pcat_01KE1PQJPFHE9DXCFG1613GF2W","Dual-Channel Speakers","","dual-channel-speakers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQJMFXEH6HTJ5DD5658XA.pcat_01KE1PQJPFHE9DXCFG1613GF2W",True,False,0,"pcat_01KE1PQJMFXEH6HTJ5DD5658XA","2026-01-03 10:33:58.223+00","2026-01-03 10:33:58.223+00",NULL,"{""original_id"": ""10980711"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Amplifiers > Dual-Channel Speakers"", ""original_level"": 0}"
"pcat_01KE1PQJRKN08DPJMP3PS0JJ5Z","Mono Amplifiers","","mono-amplifiers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQJMFXEH6HTJ5DD5658XA.pcat_01KE1PQJRKN08DPJMP3PS0JJ5Z",True,False,1,"pcat_01KE1PQJMFXEH6HTJ5DD5658XA","2026-01-03 10:33:58.291+00","2026-01-03 10:33:58.291+00",NULL,"{""original_id"": ""10980751"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Audio > Amplifiers > Mono Amplifiers"", ""original_level"": 0}"
"pcat_01KE1PQJTE3R98CPJ9XGMPTC5V","Multichannel Amplifiers","","multichannel-amplifiers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQJMFXEH6HTJ5DD5658XA.pcat_01KE1PQJTE3R98CPJ9XGMPTC5V",True,False,2,"pcat_01KE1PQJMFXEH6HTJ5DD5658XA","2026-01-03 10:33:58.35+00","2026-01-03 10:33:58.35+00",NULL,"{""original_id"": ""10980761"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Amplifiers > Multichannel Amplifiers"", ""original_level"": 0}"
"pcat_01KE1PQJW94ABYGSQE51ZYZH8V","Car Stereo Receivers","","car-stereo-receivers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQJW94ABYGSQE51ZYZH8V",True,False,1,"pcat_01KE1PQJJGYE6XTV479HW9TFQA","2026-01-03 10:33:58.409+00","2026-01-03 10:33:58.409+00",NULL,"{""original_id"": ""10980601"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Audio > Car Stereo Receivers"", ""original_level"": 4}"
"pcat_01KE1PQJY5A9SQ89RG7BVQQF6M","Changers","","changers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQJY5A9SQ89RG7BVQQF6M",True,False,2,"pcat_01KE1PQJJGYE6XTV479HW9TFQA","2026-01-03 10:33:58.469+00","2026-01-03 10:33:58.469+00",NULL,"{""original_id"": ""3008991"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Audio > Changers"", ""original_level"": 4}"
"pcat_01KE1PQJZYS0TXFX9F4VBJCMSJ","Digital Media Receivers","","digital-media-receivers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQJZYS0TXFX9F4VBJCMSJ",True,False,3,"pcat_01KE1PQJJGYE6XTV479HW9TFQA","2026-01-03 10:33:58.526+00","2026-01-03 10:33:58.526+00",NULL,"{""original_id"": ""690074011"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Audio > Digital Media Receivers"", ""original_level"": 4}"
"pcat_01KE1PQK1VJT2QCBM7YB1TD8Y6","Equalizers","","equalizers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQK1VJT2QCBM7YB1TD8Y6",True,False,4,"pcat_01KE1PQJJGYE6XTV479HW9TFQA","2026-01-03 10:33:58.587+00","2026-01-03 10:33:58.587+00",NULL,"{""original_id"": ""10980741"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Audio > Equalizers"", ""original_level"": 4}"
"pcat_01KE1PQK3X0W7QJBX2HRSQCC9M","Satellite Radio","","satellite-radio","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQK3X0W7QJBX2HRSQCC9M",True,False,5,"pcat_01KE1PQJJGYE6XTV479HW9TFQA","2026-01-03 10:33:58.653+00","2026-01-03 10:33:58.653+00",NULL,"{""original_id"": ""13816141"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Audio > Satellite Radio"", ""original_level"": 4}"
"pcat_01KE1PQK5VW2HHZT6GV7WSE0RA","Speakers","","speakers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQK5VW2HHZT6GV7WSE0RA",True,False,6,"pcat_01KE1PQJJGYE6XTV479HW9TFQA","2026-01-03 10:33:58.715+00","2026-01-03 10:33:58.715+00",NULL,"{""original_id"": ""760560"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Speakers"", ""original_level"": 4}"
"pcat_01KE1PQK7QSGGYVH6CXXWGW6FH","Center-Channel Speakers","","center-channel-speakers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQK5VW2HHZT6GV7WSE0RA.pcat_01KE1PQK7QSGGYVH6CXXWGW6FH",True,False,0,"pcat_01KE1PQK5VW2HHZT6GV7WSE0RA","2026-01-03 10:33:58.776+00","2026-01-03 10:33:58.776+00",NULL,"{""original_id"": ""10980861"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Speakers > Center-Channel Speakers"", ""original_level"": 0}"
"pcat_01KE1PQKA03KR6FYXT0VHPAYQ6","Coaxial Speakers","","coaxial-speakers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQK5VW2HHZT6GV7WSE0RA.pcat_01KE1PQKA03KR6FYXT0VHPAYQ6",True,False,1,"pcat_01KE1PQK5VW2HHZT6GV7WSE0RA","2026-01-03 10:33:58.849+00","2026-01-03 10:33:58.849+00",NULL,"{""original_id"": ""10980771"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Speakers > Coaxial Speakers"", ""original_level"": 0}"
"pcat_01KE1PQKC69NV2ACRWSTY3WGTZ","Component Speakers","","component-speakers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQK5VW2HHZT6GV7WSE0RA.pcat_01KE1PQKC69NV2ACRWSTY3WGTZ",True,False,2,"pcat_01KE1PQK5VW2HHZT6GV7WSE0RA","2026-01-03 10:33:58.918+00","2026-01-03 10:33:58.918+00",NULL,"{""original_id"": ""10980881"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Speakers > Component Speakers"", ""original_level"": 0}"
"pcat_01KE1PQKE13X3KVW6YS9K7W2PJ","Kick-Panel Enclosures","","kick-panel-enclosures","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQK5VW2HHZT6GV7WSE0RA.pcat_01KE1PQKE13X3KVW6YS9K7W2PJ",True,False,3,"pcat_01KE1PQK5VW2HHZT6GV7WSE0RA","2026-01-03 10:33:58.977+00","2026-01-03 10:33:58.977+00",NULL,"{""original_id"": ""10981001"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Speakers > Kick-Panel Enclosures"", ""original_level"": 0}"
"pcat_01KE1PQKFPQFPFB86ET8AJZ3NK","Surface-Mounted Speakers","","surface-mounted-speakers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQK5VW2HHZT6GV7WSE0RA.pcat_01KE1PQKFPQFPFB86ET8AJZ3NK",True,False,4,"pcat_01KE1PQK5VW2HHZT6GV7WSE0RA","2026-01-03 10:33:59.03+00","2026-01-03 10:33:59.03+00",NULL,"{""original_id"": ""3248686011"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Speakers > Surface-Mounted Speakers"", ""original_level"": 0}"
"pcat_01KE1PQKHJRVGP0QMTWV7CDZRX","Tweeters","","tweeters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQK5VW2HHZT6GV7WSE0RA.pcat_01KE1PQKHJRVGP0QMTWV7CDZRX",True,False,5,"pcat_01KE1PQK5VW2HHZT6GV7WSE0RA","2026-01-03 10:33:59.09+00","2026-01-03 10:33:59.09+00",NULL,"{""original_id"": ""10980941"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Speakers > Tweeters"", ""original_level"": 0}"
"pcat_01KE1PQKKC77Z5PT8YW70KMYSH","Subwoofers","","subwoofers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQKKC77Z5PT8YW70KMYSH",True,False,7,"pcat_01KE1PQJJGYE6XTV479HW9TFQA","2026-01-03 10:33:59.148+00","2026-01-03 10:33:59.148+00",NULL,"{""original_id"": ""3009141"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Audio > Subwoofers"", ""original_level"": 4}"
"pcat_01KE1PQKNC0K2NDQ60TCA2ZRJV","Component Subwoofers","","component-subwoofers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQKKC77Z5PT8YW70KMYSH.pcat_01KE1PQKNC0K2NDQ60TCA2ZRJV",True,False,0,"pcat_01KE1PQKKC77Z5PT8YW70KMYSH","2026-01-03 10:33:59.213+00","2026-01-03 10:33:59.213+00",NULL,"{""original_id"": ""1294866011"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Audio > Subwoofers > Component Subwoofers"", ""original_level"": 0}"
"pcat_01KE1PQKQK3V0JTWGK87XZ9961","Enclosed Subwoofer Systems","","enclosed-subwoofer-systems","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQJJGYE6XTV479HW9TFQA.pcat_01KE1PQKKC77Z5PT8YW70KMYSH.pcat_01KE1PQKQK3V0JTWGK87XZ9961",True,False,1,"pcat_01KE1PQKKC77Z5PT8YW70KMYSH","2026-01-03 10:33:59.283+00","2026-01-03 10:33:59.283+00",NULL,"{""original_id"": ""3009181"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Audio > Subwoofers > Enclosed Subwoofer Systems"", ""original_level"": 0}"
"pcat_01KE1PQKSNEH7JJ6FR5RG33N9Q","Car Safety & Security","","car-safety-security","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQKSNEH7JJ6FR5RG33N9Q",True,False,1,"pcat_01KE1PQJG60MY3MVN40ZMW78HW","2026-01-03 10:33:59.349+00","2026-01-03 10:33:59.349+00",NULL,"{""original_id"": ""3008971"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Safety & Security"", ""original_level"": 3}"
"pcat_01KE1PQKVJEMJXAQJWANBZ4T7G","Alarm Systems","","alarm-systems","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQKSNEH7JJ6FR5RG33N9Q.pcat_01KE1PQKVJEMJXAQJWANBZ4T7G",True,False,0,"pcat_01KE1PQKSNEH7JJ6FR5RG33N9Q","2026-01-03 10:33:59.41+00","2026-01-03 10:33:59.41+00",NULL,"{""original_id"": ""15735161"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Safety & Security > Alarm Systems"", ""original_level"": 4}"
"pcat_01KE1PQKXFEESPPP6CAC3JB0P6","Keyless Entry","","keyless-entry","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQKSNEH7JJ6FR5RG33N9Q.pcat_01KE1PQKXFEESPPP6CAC3JB0P6",True,False,1,"pcat_01KE1PQKSNEH7JJ6FR5RG33N9Q","2026-01-03 10:33:59.471+00","2026-01-03 10:33:59.471+00",NULL,"{""original_id"": ""15736141"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Safety & Security > Keyless Entry"", ""original_level"": 4}"
"pcat_01KE1PQKZ7M69BM55KEG62PD4Q","Remote Starters","","remote-starters","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQKSNEH7JJ6FR5RG33N9Q.pcat_01KE1PQKZ7M69BM55KEG62PD4Q",True,False,2,"pcat_01KE1PQKSNEH7JJ6FR5RG33N9Q","2026-01-03 10:33:59.527+00","2026-01-03 10:33:59.527+00",NULL,"{""original_id"": ""15736151"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Safety & Security > Remote Starters"", ""original_level"": 4}"
"pcat_01KE1PQM13ZBS5Z02MY49ZGC80","Steering Wheel Locking Devices","","steering-wheel-locking-devices","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQKSNEH7JJ6FR5RG33N9Q.pcat_01KE1PQM13ZBS5Z02MY49ZGC80",True,False,3,"pcat_01KE1PQKSNEH7JJ6FR5RG33N9Q","2026-01-03 10:33:59.587+00","2026-01-03 10:33:59.587+00",NULL,"{""original_id"": ""15735171"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Safety & Security > Steering Wheel Locking Devices"", ""original_level"": 4}"
"pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X","Car Video","","car-video","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X",True,False,2,"pcat_01KE1PQJG60MY3MVN40ZMW78HW","2026-01-03 10:33:59.643+00","2026-01-03 10:33:59.643+00",NULL,"{""original_id"": ""10980521"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Video"", ""original_level"": 3}"
"pcat_01KE1PQM4Q027XH0KMJCKK9MXS","Car Headphones","","car-headphones","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X.pcat_01KE1PQM4Q027XH0KMJCKK9MXS",True,False,0,"pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X","2026-01-03 10:33:59.703+00","2026-01-03 10:33:59.703+00",NULL,"{""original_id"": ""1293683011"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Video > Car Headphones"", ""original_level"": 4}"
"pcat_01KE1PQM6JAR17G0ZYR2FMZKRR","Headrest Video","","headrest-video","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X.pcat_01KE1PQM6JAR17G0ZYR2FMZKRR",True,False,1,"pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X","2026-01-03 10:33:59.762+00","2026-01-03 10:33:59.762+00",NULL,"{""original_id"": ""1293682011"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Video > Headrest Video"", ""original_level"": 4}"
"pcat_01KE1PQM8BTEP7BMYM73Y3G9HM","In-Dash DVD & Video Receivers","","in-dash-dvd-video-receivers","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X.pcat_01KE1PQM8BTEP7BMYM73Y3G9HM",True,False,2,"pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X","2026-01-03 10:33:59.819+00","2026-01-03 10:33:59.819+00",NULL,"{""original_id"": ""3009001"", ""original_path"": ""Automotive > Car Electronics & Accessories > Car Electronics > Car Video > In-Dash DVD & Video Receivers"", ""original_level"": 4}"
"pcat_01KE1PQMAB25EP57QN3GDTJXF2","In-Mirror Video","","in-mirror-video","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X.pcat_01KE1PQMAB25EP57QN3GDTJXF2",True,False,3,"pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X","2026-01-03 10:33:59.883+00","2026-01-03 10:33:59.883+00",NULL,"{""original_id"": ""3248687011"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Video > In-Mirror Video"", ""original_level"": 4}"
"pcat_01KE1PQMC8BTPAVKXWE83N1TSY","In-Visor Video","","in-visor-video","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X.pcat_01KE1PQMC8BTPAVKXWE83N1TSY",True,False,4,"pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X","2026-01-03 10:33:59.944+00","2026-01-03 10:33:59.944+00",NULL,"{""original_id"": ""3248688011"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Video > In-Visor Video"", ""original_level"": 4}"
"pcat_01KE1PQME905VHY8E2HRZS874Y","On-Dash Cameras","","on-dash-cameras","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X.pcat_01KE1PQME905VHY8E2HRZS874Y",True,False,5,"pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X","2026-01-03 10:34:00.009+00","2026-01-03 10:34:00.009+00",NULL,"{""original_id"": ""3248689011"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Video > On-Dash Cameras"", ""original_level"": 4}"
"pcat_01KE1PQMGMR7QSJQP4K3SDZW83","Overhead Video","","overhead-video","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X.pcat_01KE1PQMGMR7QSJQP4K3SDZW83",True,False,6,"pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X","2026-01-03 10:34:00.084+00","2026-01-03 10:34:00.084+00",NULL,"{""original_id"": ""10980561"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Video > Overhead Video"", ""original_level"": 4}"
"pcat_01KE1PQMJWZ26WHFVXR8B18R5H","Surround Processors","","surround-processors","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X.pcat_01KE1PQMJWZ26WHFVXR8B18R5H",True,False,7,"pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X","2026-01-03 10:34:00.156+00","2026-01-03 10:34:00.156+00",NULL,"{""original_id"": ""1294964011"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Video > Surround Processors"", ""original_level"": 4}"
"pcat_01KE1PQMN0FB7V8B569GMQWA2G","TV Tuners","","tv-tuners","pcat_01KE1PPB81J41E4DHBVBSK81D1.pcat_01KE1PQJ6W1S7REM7DSHEN0HC6.pcat_01KE1PQJG60MY3MVN40ZMW78HW.pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X.pcat_01KE1PQMN0FB7V8B569GMQWA2G",True,False,8,"pcat_01KE1PQM2VPP0E4KGF2Z5A3X9X","2026-01-03 10:34:00.224+00","2026-01-03 10:34:00.224+00",NULL,"{""original_id"": ""10980581"", ""original_path"": ""Electronics > Car & Vehicle Electronics > Car Electronics > Car Video > TV Tuners"", ""original_level"": 4}"
